,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
79,frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.07937632884479093,0.04323175053153792,0.024096385542168676,0.3035714285714286,7.021955503512881,0.020664807895441357,1.373821076159843
157,frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),frozenset({'SKULL LUNCH BOX WITH CUTLERY'}),0.10276399716513111,0.04677533664068037,0.03118355776045358,0.30344827586206896,6.48735632183908,0.026376737198512648,1.368490853337637
241,frozenset({'SPACEBOY LUNCH BOX'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.10559886605244508,0.14457831325301204,0.031892274982282066,0.3020134228187919,2.088926174496644,0.016624969046988805,1.2255560704355883
90,frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.0892983699503898,0.14457831325301204,0.026931254429482635,0.30158730158730157,2.085978835978836,0.014020646725811822,1.2248083242059147
148,frozenset({'RED RETROSPOT MINI CASES'}),frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),0.07087172218284904,0.10276399716513111,0.021261516654854713,0.30000000000000004,2.919310344827587,0.013978455197368456,1.281765718335527
485,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN SPACEBOY'})",frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),0.07087172218284904,0.14953933380581147,0.021261516654854713,0.30000000000000004,2.006161137440759,0.010663406533960917,1.2149438088488407
577,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN SPACEBOY'})","frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.07087172218284904,0.060240963855421686,0.021261516654854713,0.30000000000000004,4.98,0.016992135800466216,1.3425129087779692
199,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.14953933380581147,0.13961729270021261,0.0446491849751949,0.29857819905213273,2.138547405393702,0.02377090803703412,1.2266266975692917
147,frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.10276399716513111,0.14457831325301204,0.03047484053862509,0.296551724137931,2.051149425287356,0.015617395165353121,1.216040633120718
380,frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.10276399716513111,0.1105598866052445,0.03047484053862509,0.296551724137931,2.6822723253757736,0.019113264664946526,1.2644001611984268
564,"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN WOODLAND ANIMALS'})","frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN SPACEBOY'})",0.08291991495393337,0.03543586109142452,0.024096385542168676,0.2905982905982906,8.200683760683761,0.021158046954148357,1.3596867982205223
214,frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),0.10985116938341602,0.14953933380581147,0.031892274982282066,0.29032258064516125,1.9414462620394435,0.01546520429489668,1.198376393273629
254,frozenset({'RED RETROSPOT MINI CASES'}),frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),0.07087172218284904,0.14953933380581147,0.020552799433026223,0.29000000000000004,1.9392890995260668,0.009954689312132427,1.1978319242171669
352,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN SPACEBOY'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.07087172218284904,0.06591070163004961,0.020552799433026223,0.29000000000000004,4.39989247311828,0.01588159449822469,1.3156187300985216
16,frozenset({'RED RETROSPOT MINI CASES'}),frozenset({'ASSORTED COLOUR MINI CASES'}),0.07087172218284904,0.05457122608079376,0.020552799433026223,0.29000000000000004,5.314155844155845,0.01668524265905076,1.3315898224214173
194,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.13961729270021261,0.16796598157335224,0.040396881644223954,0.2893401015228426,1.722611321724603,0.016945926031218715,1.1707907259289256
119,frozenset({'SPACEBOY LUNCH BOX'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.10559886605244508,0.06591070163004961,0.03047484053862509,0.2885906040268456,4.3785090567944,0.023514745185770805,1.313012315633232
280,frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),0.111268603827073,0.2232459248759745,0.031892274982282066,0.28662420382165604,1.283894449499545,0.00705201261124876,1.0888427660220714
230,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.14457831325301204,0.16796598157335224,0.041105598866052445,0.28431372549019607,1.692686357243319,0.016821360566290678,1.1625680805413434
399,frozenset({'PLASTERS IN TIN SPACEBOY'}),"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN CIRCUS PARADE'})",0.10985116938341602,0.05669737774627923,0.03118355776045358,0.2838709677419355,5.006774193548387,0.02495528451405154,1.317224382426367
275,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.16796598157335224,0.13536498936924168,0.04748405386250886,0.28270042194092826,2.088430865752093,0.02474734055243779,1.2054029265852337
127,frozenset({'LUNCH BAG WOODLAND'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.09780297661233169,0.14457831325301204,0.027639971651311126,0.2826086956521739,1.9547101449275361,0.013499782261576426,1.1924059875867103
106,frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.09780297661233169,0.058823529411764705,0.027639971651311126,0.2826086956521739,4.804347826086956,0.021886855379997495,1.3119429590017824
300,frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),0.09142452161587526,0.2232459248759745,0.025513819985825654,0.27906976744186046,1.2500553709856035,0.005103668101346059,1.077433071946229
88,frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'LUNCH BAG WOODLAND'}),0.0892983699503898,0.09780297661233169,0.024805102763997167,0.2777777777777778,2.8401771336553945,0.016071456376219852,1.2491958785367714
92,frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.0892983699503898,0.16796598157335224,0.024805102763997167,0.2777777777777778,1.6537740271917487,0.009806014402379602,1.1520471024368968
252,frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.13536498936924168,0.059532246633593196,0.03756201275690999,0.27748691099476436,4.661119421590625,0.029503430824226573,1.3016618905288673
416,frozenset({'PLASTERS IN TIN SPACEBOY'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.10985116938341602,0.060240963855421686,0.03047484053862509,0.27741935483870966,4.60516129032258,0.02385730021432292,1.3005593803786575
494,frozenset({'PLASTERS IN TIN SPACEBOY'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.10985116938341602,0.06165839829907867,0.03047484053862509,0.27741935483870966,4.499295513533555,0.02370159338316287,1.2985977523539534
237,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.2232459248759745,0.14457831325301204,0.06165839829907867,0.27619047619047615,1.9103174603174602,0.02938187903990163,1.1818325935320226
313,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.2232459248759745,0.13536498936924168,0.06165839829907867,0.27619047619047615,2.040339067564198,0.03143871605151585,1.1945615278451265
150,frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.10276399716513111,0.16796598157335224,0.028348688873139617,0.27586206896551724,1.6423686890731848,0.011087833218897183,1.1489993587796563
377,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),0.1105598866052445,0.10276399716513111,0.03047484053862509,0.27564102564102566,2.6822723253757736,0.019113264664946526,1.2386620924091996
546,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.1105598866052445,0.13536498936924168,0.03047484053862509,0.27564102564102566,2.0362800375889383,0.0155089026636416,1.1936554129061796
220,frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.09780297661233169,0.10985116938341602,0.026931254429482635,0.27536231884057966,2.506685366993922,0.01618748307943911,1.2284053862508857
328,frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),frozenset({'SKULL LUNCH BOX WITH CUTLERY'}),0.09780297661233169,0.04677533664068037,0.026931254429482635,0.27536231884057966,5.886912604303907,0.022356487273980232,1.315450035435861
152,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),0.14953933380581147,0.10276399716513111,0.041105598866052445,0.27488151658767773,2.6748815165876776,0.02573833919075644,1.2373646836480872
294,frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),0.13536498936924168,0.14953933380581147,0.0368532955350815,0.2722513089005235,1.8205999851120318,0.016610905204174346,1.1686186132596401
97,frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.13536498936924168,0.0892983699503898,0.0368532955350815,0.2722513089005235,3.0487825147511005,0.024765422636056376,1.251395765032198
433,frozenset({'PLASTERS IN TIN STRONGMAN'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'ROUND SNACK BOXES SET OF 4 FRUITS'})",0.07583274273564848,0.0446491849751949,0.020552799433026223,0.27102803738317754,6.070167630915294,0.017166929275445886,1.3105453488160788
511,frozenset({'PLASTERS IN TIN STRONGMAN'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.07583274273564848,0.06165839829907867,0.020552799433026223,0.27102803738317754,4.395638629283488,0.015877073977320043,1.2872121972051098
201,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.2232459248759745,0.13961729270021261,0.060240963855421686,0.2698412698412698,1.9327209733301103,0.029071972217883078,1.1783502295627521
179,frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.08717221828490432,0.029766123316796598,0.023387668320340185,0.2682926829268293,9.01335656213705,0.02079288932107301,1.3259862981337114
134,frozenset({'LUNCH BAG WOODLAND'}),frozenset({'SPACEBOY LUNCH BOX'}),0.09780297661233169,0.10559886605244508,0.026222537207654145,0.2681159420289855,2.539003987938916,0.01589465378083811,1.2220530345025997
84,frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.07937632884479093,0.16796598157335224,0.021261516654854713,0.26785714285714285,1.5947106690777575,0.007928993666750213,1.1364367080949334
82,frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.07937632884479093,0.14457831325301204,0.021261516654854713,0.26785714285714285,1.8526785714285714,0.009785420918258436,1.1683808404349103
428,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN WOODLAND ANIMALS'})",0.13961729270021261,0.04535790219702339,0.0368532955350815,0.2639593908629442,5.819479695431472,0.03052054802777207,1.2969965052909407
457,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.13961729270021261,0.06165839829907867,0.0368532955350815,0.2639593908629442,4.280996557558784,0.028244716892332745,1.274850314035045
516,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.1105598866052445,0.14457831325301204,0.029057406094968107,0.26282051282051283,1.8178418803418805,0.013072844176137577,1.160398114195914
158,frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),frozenset({'SPACEBOY LUNCH BOX'}),0.10276399716513111,0.10559886605244508,0.026931254429482635,0.26206896551724135,2.4817403378847485,0.016079492857828108,1.2120389198354715
197,frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.111268603827073,0.13961729270021261,0.029057406094968107,0.2611464968152866,1.8704452132303016,0.01352238486609966,1.1644834917764362
332,frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),frozenset({'SPACEBOY LUNCH BOX'}),0.09780297661233169,0.10559886605244508,0.025513819985825654,0.2608695652173913,2.470382258535162,0.015185936559009622,1.2100721223996331
234,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),0.14457831325301204,0.14953933380581147,0.03756201275690999,0.25980392156862747,1.737361769352291,0.01594186811028665,1.1489667278385063
483,frozenset({'PLASTERS IN TIN SPACEBOY'}),"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN WOODLAND ANIMALS'})",0.10985116938341602,0.04535790219702339,0.028348688873139617,0.25806451612903225,5.689516129032258,0.023366070276017982,1.286691523125751
269,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.2232459248759745,0.16796598157335224,0.057406094968107724,0.2571428571428571,1.5309222423146471,0.01990837406406381,1.120045794035872
575,"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN WOODLAND ANIMALS'})","frozenset({'PLASTERS IN TIN SPACEBOY', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.08291991495393337,0.0446491849751949,0.021261516654854713,0.25641025641025644,5.742775742775743,0.017559210033949113,1.2847821305506
364,"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN WOODLAND ANIMALS'})",frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),0.08291991495393337,0.10276399716513111,0.021261516654854713,0.25641025641025644,2.4951370468611853,0.01274033474959579,1.206627727950341
173,frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.09142452161587526,0.03330970942593905,0.023387668320340185,0.2558139534883721,7.679861454725384,0.020342344070909898,1.2989900779588945
159,frozenset({'SPACEBOY LUNCH BOX'}),frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),0.10559886605244508,0.10276399716513111,0.026931254429482635,0.25503355704697983,2.4817403378847485,0.016079492857828108,1.2043978776792383
458,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.14457831325301204,0.060240963855421686,0.0368532955350815,0.2549019607843137,4.231372549019608,0.02814375859212897,1.261255548509829
429,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN CIRCUS PARADE'})",0.14457831325301204,0.05669737774627923,0.0368532955350815,0.2549019607843137,4.495833333333334,0.02865608429465559,1.266011414077362
89,frozenset({'LUNCH BAG WOODLAND'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.09780297661233169,0.0892983699503898,0.024805102763997167,0.2536231884057971,2.8401771336553945,0.016071456376219852,1.2201633489985069
302,frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),0.08717221828490432,0.2232459248759745,0.021970233876683204,0.2520325203252033,1.1289456704090852,0.0025093913821794024,1.0384864265245124
235,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.14953933380581147,0.14457831325301204,0.03756201275690999,0.25118483412322273,1.7373617693522907,0.01594186811028665,1.1423669360988258
142,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),0.13961729270021261,0.10276399716513111,0.03472714386959603,0.24873096446700507,2.4204095921582356,0.0203795127983481,1.1942938686383051
475,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.13961729270021261,0.1105598866052445,0.03472714386959603,0.24873096446700507,2.2497396850188727,0.01929107182052929,1.1839169076943705
135,frozenset({'SPACEBOY LUNCH BOX'}),frozenset({'LUNCH BAG WOODLAND'}),0.10559886605244508,0.09780297661233169,0.026222537207654145,0.24832214765100669,2.539003987938916,0.01589465378083811,1.2002442543282372
536,frozenset({'SPACEBOY LUNCH BOX'}),"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.10559886605244508,0.1105598866052445,0.026222537207654145,0.24832214765100669,2.2460419893305796,0.014547538551253413,1.18327300799838
589,"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN WOODLAND ANIMALS'})","frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.08291991495393337,0.1105598866052445,0.020552799433026223,0.24786324786324787,2.2418912995836076,0.011385183038402831,1.182551059854391
461,"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN WOODLAND ANIMALS'})",frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),0.08291991495393337,0.09780297661233169,0.020552799433026223,0.24786324786324787,2.5343119038771214,0.012442984930090144,1.1995119515495136
295,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.14953933380581147,0.13536498936924168,0.0368532955350815,0.24644549763033177,1.820599985112032,0.016610905204174346,1.147408724799308
128,frozenset({'LUNCH BAG WOODLAND'}),frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.09780297661233169,0.16796598157335224,0.024096385542168676,0.2463768115942029,1.4668256589005075,0.007668812574682771,1.1040451398353595
120,frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),0.09780297661233169,0.10276399716513111,0.024096385542168676,0.2463768115942029,2.3975012493753125,0.014045760730837638,1.1905631576078068
244,frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.13536498936924168,0.14457831325301204,0.03330970942593905,0.24607329842931933,1.702006980802792,0.01373886758942218,1.1346218206157965
221,frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),0.10985116938341602,0.09780297661233169,0.026931254429482635,0.24516129032258063,2.506685366993922,0.01618748307943911,1.1952182788469108
231,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.16796598157335224,0.14457831325301204,0.041105598866052445,0.24472573839662445,1.6926863572433193,0.016821360566290678,1.1325974288214309
202,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'SPACEBOY LUNCH BOX'}),0.13961729270021261,0.10559886605244508,0.03401842664776754,0.24365482233502536,2.3073621094947705,0.01927499885731277,1.1825303583064988
335,frozenset({'SPACEBOY LUNCH BOX'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.10559886605244508,0.13536498936924168,0.025513819985825654,0.24161073825503354,1.7848835166379702,0.01121943060523245,1.140093952070646
333,frozenset({'SPACEBOY LUNCH BOX'}),frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),0.10559886605244508,0.09780297661233169,0.025513819985825654,0.24161073825503354,2.4703822585351616,0.015185936559009622,1.1896226237589609
195,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.16796598157335224,0.13961729270021261,0.040396881644223954,0.24050632911392403,1.722611321724603,0.016945926031218715,1.1328372312780532
102,frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.09780297661233169,0.05457122608079376,0.023387668320340185,0.2391304347826087,4.381987577639752,0.01805043997225405,1.242563531436671
112,frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.10985116938341602,0.06591070163004961,0.026222537207654145,0.2387096774193548,3.621713492889351,0.01898216955871177,1.2269817054859518
533,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",frozenset({'SPACEBOY LUNCH BOX'}),0.1105598866052445,0.10559886605244508,0.026222537207654145,0.23717948717948717,2.2460419893305796,0.014547538551253413,1.1724922428220048
266,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.14953933380581147,0.16796598157335224,0.03543586109142452,0.23696682464454977,1.4108024876517287,0.010318340104906221,1.090429676323122
175,frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.08717221828490432,0.03330970942593905,0.020552799433026223,0.23577235772357724,7.078187164850372,0.01764911817194153,1.2649245291554203
138,frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'LUNCH BAG WOODLAND'}),0.13536498936924168,0.09780297661233169,0.031892274982282066,0.23560209424083767,2.4089460505349414,0.018653176092873595,1.1802714484044152
501,frozenset({'SPACEBOY LUNCH BOX'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN SPACEBOY'})",0.10559886605244508,0.07087172218284904,0.024805102763997167,0.23489932885906042,3.314429530201343,0.01732112926630439,1.2143869596031185
121,frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.10276399716513111,0.09780297661233169,0.024096385542168676,0.23448275862068968,2.3975012493753125,0.014045760730837638,1.1785456611820893
204,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),0.13961729270021261,0.09780297661233169,0.03260099220411056,0.23350253807106597,2.387478849407783,0.018946005391474598,1.177038500711064
290,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),frozenset({'SPACEBOY LUNCH BOX'}),0.14953933380581147,0.10559886605244508,0.03472714386959603,0.23222748815165878,2.199147555583829,0.01893595978946427,1.1649298719934205
476,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.14953933380581147,0.060240963855421686,0.03472714386959603,0.23222748815165878,3.8549763033175357,0.0257187502668363,1.2240071396697905
391,frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),"frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.09780297661233169,0.041814316087880936,0.022678951098511695,0.2318840579710145,5.545566199950872,0.018589386520108032,1.2474492866025702
385,frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'LUNCH BOX WITH CUTLERY RETROSPOT'})",0.09780297661233169,0.041105598866052445,0.022678951098511695,0.2318840579710145,5.6411794102948525,0.01865870117397928,1.2483719561932525
245,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.14457831325301204,0.13536498936924168,0.03330970942593905,0.23039215686274508,1.702006980802792,0.01373886758942218,1.1234747908832783
86,frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.0892983699503898,0.04323175053153792,0.020552799433026223,0.23015873015873015,5.32383554514702,0.016692274580457987,1.24281236528893
264,frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.111268603827073,0.16796598157335224,0.025513819985825654,0.22929936305732482,1.3651535918729338,0.006824479725714878,1.07958132969408
500,frozenset({'PLASTERS IN TIN SPACEBOY'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'SPACEBOY LUNCH BOX'})",0.10985116938341602,0.031892274982282066,0.024805102763997167,0.22580645161290325,7.080286738351256,0.02130169906289602,1.2504724781478858
547,frozenset({'WOODLAND CHARLOTTE BAG'}),"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.13536498936924168,0.1105598866052445,0.03047484053862509,0.225130890052356,2.0362800375889383,0.0155089026636416,1.1478585247189073
177,frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.09142452161587526,0.029766123316796598,0.020552799433026223,0.2248062015503876,7.552417866371355,0.017831445848428943,1.2516017009213323
239,frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.09142452161587526,0.14457831325301204,0.020552799433026223,0.2248062015503876,1.5549095607235144,0.007334796307839439,1.1034939759036144
124,frozenset({'LUNCH BAG WOODLAND'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.09780297661233169,0.10985116938341602,0.021970233876683204,0.2246376811594203,2.044927536231884,0.011226462526639681,1.1480424170569028
522,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.1105598866052445,0.16796598157335224,0.024805102763997167,0.2243589743589744,1.3357405604241048,0.006234802887708755,1.072705015492207
398,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN SPACEBOY'})",0.13961729270021261,0.03543586109142452,0.03118355776045358,0.2233502538071066,6.302944162436549,0.026236098770368088,1.2419551331045058
44,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'CIRCUS PARADE LUNCH BOX'}),0.13961729270021261,0.06165839829907867,0.03118355776045358,0.2233502538071066,3.6223817025497405,0.02257497911770482,1.2081914740855
307,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'SPACEBOY LUNCH BOX'}),0.2232459248759745,0.10559886605244508,0.04961020552799433,0.2222222222222222,2.104399701715138,0.026035689010262087,1.1499443150754278
